docname,topic,proportion
15433b4bf79b8be2.txt,001,0.144106
15433b4bf79b8be2.txt,004,0.099825
15433b4bf79b8be2.txt,005,0.051823
15433b4bf79b8be2.txt,009,0.027382
15433b4bf79b8be2.txt,000,0.026103
9b2859a4-b901-4ca6-8848-aa817ee0157f.txt,007,0.309051
9b2859a4-b901-4ca6-8848-aa817ee0157f.txt,002,0.307055
9b2859a4-b901-4ca6-8848-aa817ee0157f.txt,000,0.212237
9b2859a4-b901-4ca6-8848-aa817ee0157f.txt,004,0.171657
7ad15d47-4f91-4512-9252-583e571e3c9c.txt,000,0.346603
7ad15d47-4f91-4512-9252-583e571e3c9c.txt,003,0.252344
7ad15d47-4f91-4512-9252-583e571e3c9c.txt,007,0.198458
7ad15d47-4f91-4512-9252-583e571e3c9c.txt,002,0.153308
7ad15d47-4f91-4512-9252-583e571e3c9c.txt,013,0.049287
ba34d699-98d7-4a80-96a8-6c8b119a0f0d.txt,002,0.361874
ba34d699-98d7-4a80-96a8-6c8b119a0f0d.txt,004,0.264632
ba34d699-98d7-4a80-96a8-6c8b119a0f0d.txt,005,0.168437
ba34d699-98d7-4a80-96a8-6c8b119a0f0d.txt,000,0.149956
ba34d699-98d7-4a80-96a8-6c8b119a0f0d.txt,009,0.055101
83c4c20f-7d7c-4d1d-a67e-eb5140b4b686.txt,008,0.529685
83c4c20f-7d7c-4d1d-a67e-eb5140b4b686.txt,005,0.372854
83c4c20f-7d7c-4d1d-a67e-eb5140b4b686.txt,002,0.097461
165b3b9feacea815.txt,000,0.371594
165b3b9feacea815.txt,003,0.213491
165b3b9feacea815.txt,005,0.135445
165b3b9feacea815.txt,001,0.133661
165b3b9feacea815.txt,006,0.100621
165b3b9feacea815.txt,010,0.041263
165b3b9feacea815.txt,002,0.003925
1442a3e340a9b6dc.txt,004,0.269095
1442a3e340a9b6dc.txt,000,0.260634
1442a3e340a9b6dc.txt,002,0.191594
1442a3e340a9b6dc.txt,006,0.153272
1442a3e340a9b6dc.txt,005,0.065699
1442a3e340a9b6dc.txt,003,0.029486
1442a3e340a9b6dc.txt,009,0.022304
1442a3e340a9b6dc.txt,001,0.007916
377f0619-39d2-42b4-8963-581f26f77370.txt,005,0.592872
377f0619-39d2-42b4-8963-581f26f77370.txt,011,0.175043
377f0619-39d2-42b4-8963-581f26f77370.txt,006,0.145153
377f0619-39d2-42b4-8963-581f26f77370.txt,014,0.086931
d27b4c93-9310-404f-9923-d897f2aff021.txt,000,0.613442
d27b4c93-9310-404f-9923-d897f2aff021.txt,003,0.221097
d27b4c93-9310-404f-9923-d897f2aff021.txt,004,0.101325
d27b4c93-9310-404f-9923-d897f2aff021.txt,002,0.064136
4104b6ce-f74f-4691-bf5b-570bbaf87d00.txt,000,0.623288
4104b6ce-f74f-4691-bf5b-570bbaf87d00.txt,002,0.214359
4104b6ce-f74f-4691-bf5b-570bbaf87d00.txt,006,0.102316
4104b6ce-f74f-4691-bf5b-570bbaf87d00.txt,001,0.060037
14786138fce0bf7b.txt,002,0.442209
14786138fce0bf7b.txt,000,0.208265
14786138fce0bf7b.txt,005,0.158535
14786138fce0bf7b.txt,007,0.143529
14786138fce0bf7b.txt,001,0.047462
155af51215c81115.txt,002,0.509139
155af51215c81115.txt,003,0.186223
155af51215c81115.txt,005,0.185111
155af51215c81115.txt,008,0.087211
155af51215c81115.txt,000,0.032316
14e199644ead6ef3.txt,000,0.441087
14e199644ead6ef3.txt,003,0.291807
14e199644ead6ef3.txt,006,0.214985
14e199644ead6ef3.txt,008,0.035148
14e199644ead6ef3.txt,011,0.016974
160c64ad867a7533.txt,007,0.539358
160c64ad867a7533.txt,006,0.162323
160c64ad867a7533.txt,000,0.14161
160c64ad867a7533.txt,005,0.078424
160c64ad867a7533.txt,009,0.052535
160c64ad867a7533.txt,008,0.02575
3d76b03a-0c78-4284-96fd-57c1c2bbc3ee.txt,000,0.676035
3d76b03a-0c78-4284-96fd-57c1c2bbc3ee.txt,008,0.178973
3d76b03a-0c78-4284-96fd-57c1c2bbc3ee.txt,003,0.12195
3d76b03a-0c78-4284-96fd-57c1c2bbc3ee.txt,004,0.023041
b41f4bcf-cfa4-41c7-9f22-497c33e2343c.txt,006,0.212222
b41f4bcf-cfa4-41c7-9f22-497c33e2343c.txt,001,0.201908
b41f4bcf-cfa4-41c7-9f22-497c33e2343c.txt,002,0.17089
b41f4bcf-cfa4-41c7-9f22-497c33e2343c.txt,003,0.165325
b41f4bcf-cfa4-41c7-9f22-497c33e2343c.txt,005,0.132128
b41f4bcf-cfa4-41c7-9f22-497c33e2343c.txt,004,0.049586
b41f4bcf-cfa4-41c7-9f22-497c33e2343c.txt,007,0.038439
b41f4bcf-cfa4-41c7-9f22-497c33e2343c.txt,010,0.029502
316ea25a-8550-4d0a-bf59-d61de431d15d.txt,000,0.992612
316ea25a-8550-4d0a-bf59-d61de431d15d.txt,007,0.007388
e1b4792a-b38c-4d64-8bb5-bd2777d3ee7b.txt,004,0.560175
e1b4792a-b38c-4d64-8bb5-bd2777d3ee7b.txt,003,0.290943
e1b4792a-b38c-4d64-8bb5-bd2777d3ee7b.txt,000,0.089187
e1b4792a-b38c-4d64-8bb5-bd2777d3ee7b.txt,002,0.057408
e1b4792a-b38c-4d64-8bb5-bd2777d3ee7b.txt,001,0.002287
161d7bae59ece635.txt,004,0.411507
161d7bae59ece635.txt,000,0.259858
161d7bae59ece635.txt,002,0.118724
161d7bae59ece635.txt,003,0.10884
161d7bae59ece635.txt,008,0.081499
161d7bae59ece635.txt,010,0.019573
1469875fbc6455eb.txt,003,0.227657
1469875fbc6455eb.txt,004,0.17624
1469875fbc6455eb.txt,007,0.172734
1469875fbc6455eb.txt,001,0.153987
1469875fbc6455eb.txt,005,0.095354
1469875fbc6455eb.txt,008,0.081684
1469875fbc6455eb.txt,006,0.07156
1469875fbc6455eb.txt,010,0.020784
1064ad36-c34f-4e79-978e-97f2e7bf7d43.txt,002,0.773728
1064ad36-c34f-4e79-978e-97f2e7bf7d43.txt,007,0.226272
3dbcb4b2-c9dc-4a99-8032-c5869279f547.txt,002,0.753029
3dbcb4b2-c9dc-4a99-8032-c5869279f547.txt,003,0.097025
3dbcb4b2-c9dc-4a99-8032-c5869279f547.txt,000,0.093443
3dbcb4b2-c9dc-4a99-8032-c5869279f547.txt,004,0.055418
3dbcb4b2-c9dc-4a99-8032-c5869279f547.txt,001,0.001085
163954f06b355dc2.txt,002,0.296442
163954f06b355dc2.txt,001,0.238307
163954f06b355dc2.txt,005,0.215811
163954f06b355dc2.txt,000,0.122415
163954f06b355dc2.txt,007,0.077646
163954f06b355dc2.txt,009,0.039217
163954f06b355dc2.txt,010,0.010161
d85a9050-af1d-4ec1-84b5-497388917457.txt,006,0.405704
d85a9050-af1d-4ec1-84b5-497388917457.txt,002,0.262728
d85a9050-af1d-4ec1-84b5-497388917457.txt,005,0.2154
d85a9050-af1d-4ec1-84b5-497388917457.txt,004,0.097921
d85a9050-af1d-4ec1-84b5-497388917457.txt,012,0.018247
160cbec1f6d38ef5.txt,005,0.359848
160cbec1f6d38ef5.txt,003,0.287646
160cbec1f6d38ef5.txt,001,0.150926
160cbec1f6d38ef5.txt,002,0.149491
160cbec1f6d38ef5.txt,006,0.033221
160cbec1f6d38ef5.txt,011,0.018867
14a3300761b839d8.txt,002,0.412999
14a3300761b839d8.txt,000,0.275513
14a3300761b839d8.txt,005,0.175257
14a3300761b839d8.txt,004,0.115784
14a3300761b839d8.txt,009,0.020447
14f3956b306d0786.txt,004,0.386842
14f3956b306d0786.txt,003,0.288451
14f3956b306d0786.txt,000,0.178689
14f3956b306d0786.txt,001,0.125882
14f3956b306d0786.txt,005,0.020136
b61fbf57-f82d-43e2-8b6a-9cbffa7e346c.txt,004,0.592489
b61fbf57-f82d-43e2-8b6a-9cbffa7e346c.txt,002,0.309293
b61fbf57-f82d-43e2-8b6a-9cbffa7e346c.txt,006,0.083409
b61fbf57-f82d-43e2-8b6a-9cbffa7e346c.txt,000,0.014808
909c09c0-89df-4425-aceb-5a2ca178eab4.txt,000,0.346603
909c09c0-89df-4425-aceb-5a2ca178eab4.txt,003,0.252344
909c09c0-89df-4425-aceb-5a2ca178eab4.txt,007,0.198458
909c09c0-89df-4425-aceb-5a2ca178eab4.txt,002,0.153308
909c09c0-89df-4425-aceb-5a2ca178eab4.txt,013,0.049287
d3b2e591-39ff-4275-8a02-e3fd0c6a626d.txt,002,0.512845
d3b2e591-39ff-4275-8a02-e3fd0c6a626d.txt,004,0.265465
d3b2e591-39ff-4275-8a02-e3fd0c6a626d.txt,000,0.078037
d3b2e591-39ff-4275-8a02-e3fd0c6a626d.txt,006,0.073027
d3b2e591-39ff-4275-8a02-e3fd0c6a626d.txt,009,0.043661
d3b2e591-39ff-4275-8a02-e3fd0c6a626d.txt,005,0.024174
d3b2e591-39ff-4275-8a02-e3fd0c6a626d.txt,001,0.00279
152c172eb266e6e6.txt,000,0.543432
152c172eb266e6e6.txt,003,0.22492
152c172eb266e6e6.txt,006,0.080785
152c172eb266e6e6.txt,001,0.076501
152c172eb266e6e6.txt,005,0.042645
152c172eb266e6e6.txt,008,0.031716
41503aa0-aa0a-4c97-b0ea-4dbfad0c520c.txt,000,0.616279
41503aa0-aa0a-4c97-b0ea-4dbfad0c520c.txt,008,0.26221
41503aa0-aa0a-4c97-b0ea-4dbfad0c520c.txt,005,0.121511
b1457938-8fb6-44bf-9e83-8572395774eb.txt,000,0.344593
b1457938-8fb6-44bf-9e83-8572395774eb.txt,006,0.25136
b1457938-8fb6-44bf-9e83-8572395774eb.txt,001,0.152292
b1457938-8fb6-44bf-9e83-8572395774eb.txt,002,0.111883
b1457938-8fb6-44bf-9e83-8572395774eb.txt,008,0.111524
b1457938-8fb6-44bf-9e83-8572395774eb.txt,005,0.028348
14ee26272447d9a3.txt,010,1.0
153a8fb4a308ddf6.txt,003,0.444479
153a8fb4a308ddf6.txt,006,0.204885
153a8fb4a308ddf6.txt,013,0.187094
153a8fb4a308ddf6.txt,005,0.096246
153a8fb4a308ddf6.txt,004,0.048917
153a8fb4a308ddf6.txt,011,0.018379
158cd9df14e0cc6f.txt,005,1.0
14eaed3645ce3cf8.txt,003,0.475645
14eaed3645ce3cf8.txt,008,0.25899
14eaed3645ce3cf8.txt,004,0.152086
14eaed3645ce3cf8.txt,006,0.113279
149a91b4eca27341.txt,007,0.350029
149a91b4eca27341.txt,003,0.348953
149a91b4eca27341.txt,005,0.199856
149a91b4eca27341.txt,000,0.078612
149a91b4eca27341.txt,001,0.02255
14efc2f7c4d1cad1.txt,005,0.381283
14efc2f7c4d1cad1.txt,000,0.211823
14efc2f7c4d1cad1.txt,004,0.169979
14efc2f7c4d1cad1.txt,002,0.152195
14efc2f7c4d1cad1.txt,001,0.084719
153a92c3438b0439.txt,003,0.319615
153a92c3438b0439.txt,000,0.253211
153a92c3438b0439.txt,004,0.191271
153a92c3438b0439.txt,001,0.161264
153a92c3438b0439.txt,002,0.074639
08921c5b-51d3-44e5-adbc-bb7f1f37ae16.txt,003,0.847404
08921c5b-51d3-44e5-adbc-bb7f1f37ae16.txt,002,0.136926
08921c5b-51d3-44e5-adbc-bb7f1f37ae16.txt,001,0.01567
1639207ebfea0ff2.txt,003,0.499456
1639207ebfea0ff2.txt,000,0.299953
1639207ebfea0ff2.txt,006,0.105525
1639207ebfea0ff2.txt,011,0.05139
1639207ebfea0ff2.txt,012,0.028213
1639207ebfea0ff2.txt,001,0.009801
1639207ebfea0ff2.txt,002,0.005662
b491733d-b84d-4cad-ac40-cf4ecd45f3ec.txt,000,0.954661
b491733d-b84d-4cad-ac40-cf4ecd45f3ec.txt,010,0.022155
b491733d-b84d-4cad-ac40-cf4ecd45f3ec.txt,004,0.021824
b491733d-b84d-4cad-ac40-cf4ecd45f3ec.txt,007,0.001361
912fdfca-6869-42fc-81e8-56393a49a7d0.txt,002,0.516804
912fdfca-6869-42fc-81e8-56393a49a7d0.txt,004,0.347693
912fdfca-6869-42fc-81e8-56393a49a7d0.txt,005,0.128622
912fdfca-6869-42fc-81e8-56393a49a7d0.txt,000,0.006882
163e96b34e2104b6.txt,000,0.328826
163e96b34e2104b6.txt,004,0.219459
163e96b34e2104b6.txt,005,0.177232
163e96b34e2104b6.txt,002,0.17434
163e96b34e2104b6.txt,001,0.100144
1446249ad7196605.txt,008,0.272645
1446249ad7196605.txt,001,0.269579
1446249ad7196605.txt,005,0.187123
1446249ad7196605.txt,002,0.128159
1446249ad7196605.txt,003,0.072272
1446249ad7196605.txt,006,0.042144
1446249ad7196605.txt,013,0.028078
d683f556-13f0-4b28-bc19-2f4b8d0e3909.txt,008,0.564706
d683f556-13f0-4b28-bc19-2f4b8d0e3909.txt,006,0.295387
d683f556-13f0-4b28-bc19-2f4b8d0e3909.txt,003,0.08534
d683f556-13f0-4b28-bc19-2f4b8d0e3909.txt,005,0.054567
1564942359b32a03.txt,003,0.685606
1564942359b32a03.txt,000,0.258459
1564942359b32a03.txt,006,0.055935
9f3a5a43-6b3c-4683-a028-a1c01f49c387.txt,002,0.587554
9f3a5a43-6b3c-4683-a028-a1c01f49c387.txt,003,0.196803
9f3a5a43-6b3c-4683-a028-a1c01f49c387.txt,007,0.145844
9f3a5a43-6b3c-4683-a028-a1c01f49c387.txt,000,0.069799
5abb2104-2041-47a3-82b0-9fbc9463450d.txt,002,0.989585
5abb2104-2041-47a3-82b0-9fbc9463450d.txt,009,0.010415
793bafd7-43a4-43e3-82b2-4e0a9c11f569.txt,002,0.592322
793bafd7-43a4-43e3-82b2-4e0a9c11f569.txt,006,0.250422
793bafd7-43a4-43e3-82b2-4e0a9c11f569.txt,000,0.061177
793bafd7-43a4-43e3-82b2-4e0a9c11f569.txt,001,0.047026
793bafd7-43a4-43e3-82b2-4e0a9c11f569.txt,003,0.025039
793bafd7-43a4-43e3-82b2-4e0a9c11f569.txt,009,0.024015
16579eead647c7eb.txt,000,0.621359
16579eead647c7eb.txt,002,0.158816
16579eead647c7eb.txt,003,0.126892
16579eead647c7eb.txt,008,0.057314
16579eead647c7eb.txt,005,0.035618
158d7177b3733536.txt,002,0.299372
158d7177b3733536.txt,000,0.204249
158d7177b3733536.txt,004,0.176558
158d7177b3733536.txt,005,0.151884
158d7177b3733536.txt,001,0.127314
158d7177b3733536.txt,006,0.040623
9569c9b3-1c4a-4a9a-9b52-5be6e2c61460.txt,000,0.424423
9569c9b3-1c4a-4a9a-9b52-5be6e2c61460.txt,008,0.276439
9569c9b3-1c4a-4a9a-9b52-5be6e2c61460.txt,005,0.23479
9569c9b3-1c4a-4a9a-9b52-5be6e2c61460.txt,002,0.05097
9569c9b3-1c4a-4a9a-9b52-5be6e2c61460.txt,001,0.013379
45a94679-23db-4d81-9859-720da7082df0.txt,003,0.39292
45a94679-23db-4d81-9859-720da7082df0.txt,004,0.236279
45a94679-23db-4d81-9859-720da7082df0.txt,000,0.160952
45a94679-23db-4d81-9859-720da7082df0.txt,009,0.160045
45a94679-23db-4d81-9859-720da7082df0.txt,008,0.049804
e2b61160-3c38-4973-81be-e787f8b4da60.txt,005,0.429231
e2b61160-3c38-4973-81be-e787f8b4da60.txt,007,0.327361
e2b61160-3c38-4973-81be-e787f8b4da60.txt,008,0.191262
e2b61160-3c38-4973-81be-e787f8b4da60.txt,003,0.052146
14f3460ef13b64a7.txt,006,0.389122
14f3460ef13b64a7.txt,003,0.29097
14f3460ef13b64a7.txt,005,0.118156
14f3460ef13b64a7.txt,004,0.112775
14f3460ef13b64a7.txt,001,0.046868
14f3460ef13b64a7.txt,000,0.04211
16159aeacd27d45e.txt,003,0.310508
16159aeacd27d45e.txt,005,0.247585
16159aeacd27d45e.txt,006,0.21027
16159aeacd27d45e.txt,001,0.10884
16159aeacd27d45e.txt,011,0.064137
16159aeacd27d45e.txt,002,0.04015
16159aeacd27d45e.txt,009,0.012943
16159aeacd27d45e.txt,014,0.005566
54a86095-a993-4f79-af6a-0c8ce9f73afd.txt,003,0.45405
54a86095-a993-4f79-af6a-0c8ce9f73afd.txt,001,0.245717
54a86095-a993-4f79-af6a-0c8ce9f73afd.txt,000,0.245558
54a86095-a993-4f79-af6a-0c8ce9f73afd.txt,006,0.028362
54a86095-a993-4f79-af6a-0c8ce9f73afd.txt,011,0.026313
165a7add52869185.txt,003,0.497258
165a7add52869185.txt,001,0.143294
165a7add52869185.txt,004,0.140872
165a7add52869185.txt,008,0.074791
165a7add52869185.txt,002,0.062707
165a7add52869185.txt,005,0.046455
165a7add52869185.txt,000,0.034624
14a322c2bd21e375.txt,002,0.527545
14a322c2bd21e375.txt,001,0.196103
14a322c2bd21e375.txt,005,0.115976
14a322c2bd21e375.txt,000,0.094805
14a322c2bd21e375.txt,003,0.06557
158dc3595b17b13c.txt,000,0.996427
158dc3595b17b13c.txt,007,0.003573
83a71bce-854d-4cd4-98de-ed6e7a2e36a1.txt,001,0.674675
83a71bce-854d-4cd4-98de-ed6e7a2e36a1.txt,006,0.203182
83a71bce-854d-4cd4-98de-ed6e7a2e36a1.txt,007,0.122143
9b122e1c-2676-46f3-9c7d-998a7174a238.txt,003,0.68521
9b122e1c-2676-46f3-9c7d-998a7174a238.txt,002,0.151377
9b122e1c-2676-46f3-9c7d-998a7174a238.txt,004,0.116865
9b122e1c-2676-46f3-9c7d-998a7174a238.txt,014,0.046548
156493d9deb9ee3b.txt,000,0.815045
156493d9deb9ee3b.txt,002,0.071785
156493d9deb9ee3b.txt,003,0.056723
156493d9deb9ee3b.txt,006,0.034844
156493d9deb9ee3b.txt,005,0.021602
d88ea964-cd9a-4115-9f86-6c3e4edf218d.txt,000,0.825576
d88ea964-cd9a-4115-9f86-6c3e4edf218d.txt,003,0.109172
d88ea964-cd9a-4115-9f86-6c3e4edf218d.txt,011,0.030941
d88ea964-cd9a-4115-9f86-6c3e4edf218d.txt,013,0.019929
d88ea964-cd9a-4115-9f86-6c3e4edf218d.txt,005,0.014382
4e5501e5-8e6f-4972-8ffc-a21833532e02.txt,000,0.624703
4e5501e5-8e6f-4972-8ffc-a21833532e02.txt,003,0.191724
4e5501e5-8e6f-4972-8ffc-a21833532e02.txt,008,0.094839
4e5501e5-8e6f-4972-8ffc-a21833532e02.txt,005,0.086775
4e5501e5-8e6f-4972-8ffc-a21833532e02.txt,001,0.001959
49812002-155c-465a-bea8-7d77b8c77086.txt,000,0.92925
49812002-155c-465a-bea8-7d77b8c77086.txt,002,0.05461
49812002-155c-465a-bea8-7d77b8c77086.txt,003,0.01614
147a8fa8cb5a4633.txt,002,0.520424
147a8fa8cb5a4633.txt,007,0.227913
147a8fa8cb5a4633.txt,008,0.153439
147a8fa8cb5a4633.txt,006,0.073442
147a8fa8cb5a4633.txt,003,0.024781
c67e0fc7-cff9-46a5-822b-337cadfa9c0f.txt,002,0.989585
c67e0fc7-cff9-46a5-822b-337cadfa9c0f.txt,009,0.010415
8f2017d9-c1c9-4264-8bb6-39e82cf423de.txt,007,0.483342
8f2017d9-c1c9-4264-8bb6-39e82cf423de.txt,002,0.287123
8f2017d9-c1c9-4264-8bb6-39e82cf423de.txt,000,0.228106
8f2017d9-c1c9-4264-8bb6-39e82cf423de.txt,001,0.001429
1634794fdae14671.txt,003,0.323388
1634794fdae14671.txt,006,0.215529
1634794fdae14671.txt,005,0.158461
1634794fdae14671.txt,001,0.148193
1634794fdae14671.txt,004,0.09096
1634794fdae14671.txt,000,0.053419
1634794fdae14671.txt,010,0.01005
1620dc9491f5cab5.txt,000,0.261082
1620dc9491f5cab5.txt,008,0.249597
1620dc9491f5cab5.txt,007,0.209559
1620dc9491f5cab5.txt,003,0.140773
1620dc9491f5cab5.txt,006,0.138989
15abc5b57ea792d9.txt,006,0.272181
15abc5b57ea792d9.txt,000,0.200455
15abc5b57ea792d9.txt,004,0.15425
15abc5b57ea792d9.txt,009,0.12411
15abc5b57ea792d9.txt,002,0.108262
15abc5b57ea792d9.txt,003,0.104133
15abc5b57ea792d9.txt,010,0.036609
144626fa53275856.txt,000,0.65252
144626fa53275856.txt,004,0.18485
144626fa53275856.txt,008,0.048486
144626fa53275856.txt,006,0.044152
144626fa53275856.txt,002,0.038611
144626fa53275856.txt,003,0.031381
9d7d81b2-c232-41b0-be3f-372c8d180544.txt,003,0.728904
9d7d81b2-c232-41b0-be3f-372c8d180544.txt,006,0.109577
9d7d81b2-c232-41b0-be3f-372c8d180544.txt,008,0.083766
9d7d81b2-c232-41b0-be3f-372c8d180544.txt,004,0.059011
9d7d81b2-c232-41b0-be3f-372c8d180544.txt,011,0.018742
36f52332-a73c-4228-8394-dc425ed9c1dd.txt,002,0.728668
36f52332-a73c-4228-8394-dc425ed9c1dd.txt,005,0.158825
36f52332-a73c-4228-8394-dc425ed9c1dd.txt,007,0.112506
165b7d23906998e9.txt,003,0.752985
165b7d23906998e9.txt,000,0.136363
165b7d23906998e9.txt,002,0.110653
21692106-d3ec-4dbf-9cd0-e2fd6ef51682.txt,006,0.405704
21692106-d3ec-4dbf-9cd0-e2fd6ef51682.txt,002,0.262728
21692106-d3ec-4dbf-9cd0-e2fd6ef51682.txt,005,0.2154
21692106-d3ec-4dbf-9cd0-e2fd6ef51682.txt,004,0.097921
21692106-d3ec-4dbf-9cd0-e2fd6ef51682.txt,012,0.018247
157e5fa050f37558.txt,000,0.455989
157e5fa050f37558.txt,002,0.251034
157e5fa050f37558.txt,005,0.153838
157e5fa050f37558.txt,004,0.099003
157e5fa050f37558.txt,001,0.040136
14fa80135cc7f69c.txt,005,0.426894
14fa80135cc7f69c.txt,006,0.182541
14fa80135cc7f69c.txt,013,0.160588
14fa80135cc7f69c.txt,003,0.079761
14fa80135cc7f69c.txt,004,0.079634
14fa80135cc7f69c.txt,014,0.041927
14fa80135cc7f69c.txt,001,0.028656
d49abeca-78c7-411c-aa4b-88f6be107f32.txt,006,0.734562
d49abeca-78c7-411c-aa4b-88f6be107f32.txt,003,0.086083
d49abeca-78c7-411c-aa4b-88f6be107f32.txt,005,0.085722
d49abeca-78c7-411c-aa4b-88f6be107f32.txt,007,0.065768
d49abeca-78c7-411c-aa4b-88f6be107f32.txt,000,0.015718
d49abeca-78c7-411c-aa4b-88f6be107f32.txt,011,0.012146
16319e0d25bf8212.txt,000,0.668089
16319e0d25bf8212.txt,003,0.110483
16319e0d25bf8212.txt,001,0.109799
16319e0d25bf8212.txt,006,0.045547
16319e0d25bf8212.txt,002,0.034166
16319e0d25bf8212.txt,004,0.031916
147860d98084b1a5.txt,002,0.325375
147860d98084b1a5.txt,001,0.316693
147860d98084b1a5.txt,000,0.22594
147860d98084b1a5.txt,003,0.079951
147860d98084b1a5.txt,011,0.052041
79ef361a-cd43-4de6-b508-26616e6e274f.txt,002,0.602251
79ef361a-cd43-4de6-b508-26616e6e274f.txt,007,0.208512
79ef361a-cd43-4de6-b508-26616e6e274f.txt,000,0.189238
764d4d7c-37b3-4f98-8ec2-230c762106f2.txt,004,0.686997
764d4d7c-37b3-4f98-8ec2-230c762106f2.txt,003,0.114804
764d4d7c-37b3-4f98-8ec2-230c762106f2.txt,000,0.109942
764d4d7c-37b3-4f98-8ec2-230c762106f2.txt,009,0.064575
764d4d7c-37b3-4f98-8ec2-230c762106f2.txt,001,0.023682
154ff6c3a11ea582.txt,006,0.686289
154ff6c3a11ea582.txt,003,0.137227
154ff6c3a11ea582.txt,000,0.132419
154ff6c3a11ea582.txt,009,0.044065
3c120782-5720-4705-bc96-66d37e4ddf41.txt,003,0.644193
3c120782-5720-4705-bc96-66d37e4ddf41.txt,002,0.202097
3c120782-5720-4705-bc96-66d37e4ddf41.txt,008,0.15371
dd384b3a-adc9-4833-8c69-f0d6937fa737.txt,007,0.719513
dd384b3a-adc9-4833-8c69-f0d6937fa737.txt,003,0.146895
dd384b3a-adc9-4833-8c69-f0d6937fa737.txt,009,0.124015
dd384b3a-adc9-4833-8c69-f0d6937fa737.txt,000,0.009577
8685c936-8e4a-4c5e-be6b-badc83236276.txt,005,0.624782
8685c936-8e4a-4c5e-be6b-badc83236276.txt,002,0.257957
8685c936-8e4a-4c5e-be6b-badc83236276.txt,008,0.09013
8685c936-8e4a-4c5e-be6b-badc83236276.txt,009,0.027132
14fba7dc34a5f802.txt,000,0.701553
14fba7dc34a5f802.txt,001,0.103248
14fba7dc34a5f802.txt,003,0.081101
14fba7dc34a5f802.txt,006,0.08097
14fba7dc34a5f802.txt,005,0.033129
cb1900d1-f0c9-4b0a-8caf-4a5a2646e611.txt,003,0.945229
cb1900d1-f0c9-4b0a-8caf-4a5a2646e611.txt,002,0.044783
cb1900d1-f0c9-4b0a-8caf-4a5a2646e611.txt,005,0.009988
157e5d35af4275dd.txt,003,0.653431
157e5d35af4275dd.txt,004,0.226808
157e5d35af4275dd.txt,005,0.1092
157e5d35af4275dd.txt,014,0.010561
155c7eb7d31041d0.txt,003,0.942601
155c7eb7d31041d0.txt,008,0.057399
158a9466d1c3bc7c.txt,003,0.845051
158a9466d1c3bc7c.txt,005,0.154949
14698a289f20e020.txt,003,0.783721
14698a289f20e020.txt,002,0.212848
14698a289f20e020.txt,000,0.003431
1482b1febdde2abd.txt,006,0.34353
1482b1febdde2abd.txt,002,0.234473
1482b1febdde2abd.txt,000,0.187485
1482b1febdde2abd.txt,005,0.129345
1482b1febdde2abd.txt,008,0.105167
1620ddb1fc7cde92.txt,003,0.426824
1620ddb1fc7cde92.txt,002,0.382524
1620ddb1fc7cde92.txt,001,0.132945
1620ddb1fc7cde92.txt,000,0.030259
1620ddb1fc7cde92.txt,009,0.027448
8b7ea687-0fa1-44f6-9dee-01d70296ca97.txt,006,0.293657
8b7ea687-0fa1-44f6-9dee-01d70296ca97.txt,004,0.278337
8b7ea687-0fa1-44f6-9dee-01d70296ca97.txt,000,0.186354
8b7ea687-0fa1-44f6-9dee-01d70296ca97.txt,008,0.15192
8b7ea687-0fa1-44f6-9dee-01d70296ca97.txt,005,0.062689
8b7ea687-0fa1-44f6-9dee-01d70296ca97.txt,003,0.027042
14578035b0dc5a6e.txt,000,0.832694
14578035b0dc5a6e.txt,003,0.100238
14578035b0dc5a6e.txt,006,0.025106
14578035b0dc5a6e.txt,005,0.024877
14578035b0dc5a6e.txt,007,0.017085
d5460707-2a15-44ea-9709-ae0c08ff2a2c.txt,004,0.296009
d5460707-2a15-44ea-9709-ae0c08ff2a2c.txt,007,0.232924
d5460707-2a15-44ea-9709-ae0c08ff2a2c.txt,002,0.151315
d5460707-2a15-44ea-9709-ae0c08ff2a2c.txt,000,0.143996
d5460707-2a15-44ea-9709-ae0c08ff2a2c.txt,003,0.071147
d5460707-2a15-44ea-9709-ae0c08ff2a2c.txt,005,0.061134
d5460707-2a15-44ea-9709-ae0c08ff2a2c.txt,008,0.043476
14eaed6f38a65f08.txt,003,0.782375
14eaed6f38a65f08.txt,005,0.079361
14eaed6f38a65f08.txt,006,0.063066
14eaed6f38a65f08.txt,008,0.054453
14eaed6f38a65f08.txt,000,0.020746
160c63354181d9c0.txt,002,0.508925
160c63354181d9c0.txt,000,0.216236
160c63354181d9c0.txt,007,0.11494
160c63354181d9c0.txt,005,0.080535
160c63354181d9c0.txt,006,0.079364
6ad17695-9247-4f15-8b25-9d8cd72900fc.txt,003,0.644193
6ad17695-9247-4f15-8b25-9d8cd72900fc.txt,002,0.202097
6ad17695-9247-4f15-8b25-9d8cd72900fc.txt,008,0.15371
5fd7fa07-1eff-40b6-9605-1044468705a1.txt,002,0.454456
5fd7fa07-1eff-40b6-9605-1044468705a1.txt,005,0.253111
5fd7fa07-1eff-40b6-9605-1044468705a1.txt,000,0.226463
5fd7fa07-1eff-40b6-9605-1044468705a1.txt,008,0.049293
5fd7fa07-1eff-40b6-9605-1044468705a1.txt,011,0.016677
